0 17019 15623 15119 17162 13492 12189 65030 12874193 11231373 9472946 8341633 8065170 8091144 8868513 8762219 9256928 12359173 8124441 8660971 9030209 8543405 8884902 10732269 9 18 9 0 18 0 18 9 18 0 0 18 0 9 0 0 9 0 9 27 9 0 18 9 18 0 0 9 36 9 9 0 18 18 0 0 9 0 0 0
83338 0 25205 14273 10652 12731 12700 119268 90370 20207 28915 25329 32131 25375 14038 23124 31661 59830 143774 116426 97167 81590 50839 32468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47800 40717 0 128886 90851 12533 12669 13595 208351 26414 29378 30267 24135 29429 14612 23190 35677 84308 147238 170819 88803 49829 42673 33980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47732 156588 39374 0 23380 14007 12647 13753 105545 20371 31632 29144 58971 43949 16236 32911 35890 85596 142302 154145 94871 50992 41311 33851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48951 13069 134468 101785 0 25729 11035 13615 89225 21483 29409 33481 26417 92734 23293 25248 38174 104978 150232 167852 90664 78565 40094 35207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44463 12863 13994 13125 183473 0 23717 14073 112327 22570 38054 38364 31533 29152 26919 30282 78380 122830 157486 121382 95663 53514 43785 36775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45339 12674 12823 12819 13189 147065 0 55528 134105 18214 40392 29134 24927 29013 20531 26053 32180 129736 151567 125136 90182 52994 42864 32971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
57704 12741 12898 12887 13108 31450 374690 0 109056 23629 65200 45302 26537 43928 48369 58264 36001 82036 147612 182244 115048 113718 56307 44816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30366203 235195 361716 289498 207053 335503 324626 328895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1955767 1950190 1962112 1951587 1962938 1964368 1949433 1957943 1956735 1950107 1951544 1950986 1959509 1945079 1953274 1955922 1955106 1958691 1952376 1943527 1949850 1949575 1949767 1945753 1963777 1953867 1953170 1945189 1977310 1940019 1946577 1942038 1949951 1944406 1953548 1947201 1954992 1946213 1942384 1948917
26845786 74119 74528 71182 76511 77467 66935 77745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1948312 1946359 1954475 1945325 1954517 1957301 1943661 1952852 1949274 1943885 1942858 1944320 1950801 1942086 1947441 1952955 1944424 1952126 1946862 1937092 1943277 1944077 1946183 1940705 1956817 1949455 1947871 1942059 1971751 1934622 1940366 1936664 1942877 1939409 1945611 1942961 1949337 1943971 1937833 1940313
