58081 957 294 264 272 264 238 267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12659 12633 12622 12614 12721 13035 13005 12971 12934 12989 13041 12975 12983 12962 12938 12905 12481 12513 12483 12478 12440 13477 13395 13427 13019 13015 13008 13016 12976 13446 13449 13419 12560 12524 12127 12095 12114 12745 12713 12686
49509 552 225 204 204 204 244 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12247 12298 12285 12310 12316 12370 12943 12536 12542 12605 12536 12496 12856 12887 13182 13103 13256 13343 13258 13293 13269 13364 13651 13647 13823 13797 13807 13693 13709 13755 13765 12813 13158 13132 13309 12763 12812 12804 12814 12447
60751 862 256 236 254 264 287 250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13044 13026 12692 12630 12700 12724 12723 12909 12836 12837 12849 13210 13116 13122 13101 13395 13325 13416 13376 13712 13752 13676 13742 13736 13729 13699 12798 13509 13462 13512 13428 13726 13389 13378 12974 13121 13076 13001 13100 13245
0 0 0 0 0 0 0 0 8331 7726 7939 8759 7661 7101 6456 7210 7450 6743 7439 7456 7395 7564 7332 7811 0 374 0 0 0 9 9 9 27 27 48 0 0 9 48 18 48 0 9 67 9 76 9 58 0 9 48 18 10 58 0 9 19 9 27 0 10 39 9 360
0 0 0 0 0 0 0 0 8025 8295 7974 8789 7648 7152 6516 7163 7134 7184 7493 7462 7445 7573 7352 7748 405 0 412 66 0 0 9 9 0 36 9 66 0 0 9 48 0 9 67 9 58 9 58 9 58 0 9 48 9 28 58 0 9 0 0 0 9 0 0 37
0 0 0 0 0 0 0 0 8038 8282 8379 8685 7888 6866 6507 6702 7234 7152 7913 7407 7432 7564 7341 7574 36 369 0 314 54 67 0 0 9 9 9 9 48 9 9 9 48 0 18 58 9 94 9 58 9 58 0 9 49 9 19 58 0 0 28 58 9 9 0 38
0 0 0 0 0 0 0 0 8109 8223 8421 8700 7851 6906 6565 6743 7239 7198 7881 7395 7454 7596 7388 7598 18 27 361 0 466 27 67 9 0 0 0 0 9 48 0 0 9 48 0 9 58 9 58 9 58 9 58 9 9 48 9 47 67 0 0 19 58 0 9 9
0 0 0 0 0 0 0 0 8061 7963 8473 8485 7957 6846 6722 6668 7525 6918 7899 7462 7425 7547 7349 7559 55 38 19 324 0 383 36 18 75 0 0 0 0 9 48 0 0 9 48 9 36 58 0 76 9 67 36 58 9 27 48 9 19 67 18 10 19 55 0 9
0 0 0 0 0 0 0 0 8073 7908 8395 8553 7680 7193 6739 6636 7527 6951 7982 7426 7419 7767 7345 7570 72 47 9 27 351 0 431 9 18 93 36 36 0 9 9 48 0 0 9 48 0 9 58 9 58 9 58 9 58 18 10 48 9 38 58 0 9 19 57 0
0 0 0 0 0 0 0 0 8049 7919 8453 8268 7676 7073 7206 6670 7497 6923 7992 7209 7432 7757 7750 7566 9 36 37 9 9 279 0 332 0 27 103 9 36 0 0 0 9 67 0 18 48 0 9 58 9 67 9 58 27 58 9 67 18 19 47 58 0 9 19 58
0 0 0 0 0 0 0 0 8118 7956 8348 8497 7754 7097 6753 6812 7514 6908 7698 7698 7428 7719 7523 7628 58 0 9 38 0 36 271 0 402 0 45 18 85 0 27 0 0 9 58 0 9 57 0 18 67 36 94 9 58 9 58 18 67 0 9 38 9 19 9 19
0 0 0 0 0 0 0 0 8057 8024 8380 8523 7634 7052 6789 6751 7519 6933 7674 7701 7405 7726 7531 7599 38 58 9 66 63 36 27 342 0 380 36 36 27 58 9 0 0 0 18 67 0 18 66 0 9 58 9 58 9 58 9 58 36 57 9 58 57 9 10 9
0 0 0 0 0 0 0 0 7765 8500 8361 8463 7649 7022 6699 6772 6991 7256 7743 7628 7419 7729 7544 7595 9 46 18 28 27 45 1 9 360 0 330 18 9 27 58 0 9 18 0 9 67 9 9 57 0 9 58 9 67 9 58 9 76 9 58 9 36 48 9 10
0 0 0 0 0 0 0 0 7773 8418 8406 8433 7928 7104 6708 6765 7023 7277 7657 7688 7450 7721 7499 7633 47 19 39 27 46 9 38 28 54 291 0 365 18 9 9 58 27 9 9 36 36 58 0 18 57 0 18 85 9 58 18 58 9 58 9 58 9 58 48 9
0 0 0 0 0 0 0 0 7734 8405 7915 8477 7942 7114 6622 6945 6979 7300 7218 7744 7459 7761 7510 7846 9 56 10 75 18 37 9 27 18 9 369 0 305 19 0 0 9 66 0 9 45 45 58 0 9 48 0 18 58 9 58 0 9 38 68 9 58 9 10 48
0 0 0 0 0 0 0 0 8172 7863 8020 8462 7924 7082 6711 6960 7240 6992 7296 7815 7493 7694 7755 7752 66 27 28 19 57 37 37 18 63 40 10 378 0 368 9 18 9 18 48 0 0 45 9 121 0 0 9 67 9 58 9 45 75 9 28 58 9 58 9 10
0 0 0 0 0 0 0 0 8205 7904 8039 8511 7895 7064 6657 6902 7230 6920 7210 7783 7423 7633 7763 7758 109 39 18 28 19 56 9 30 27 54 9 0 369 0 333 27 0 36 18 57 0 0 27 54 76 0 0 27 67 18 58 18 9 48 9 28 67 9 58 9
0 0 0 0 0 0 0 0 8370 7760 8110 8309 7970 7099 6657 6922 7260 6912 7177 7488 7498 7653 7926 7674 27 49 75 18 18 19 39 27 38 18 36 19 0 351 0 296 9 9 0 27 57 27 9 27 18 67 9 18 18 58 45 58 0 18 48 9 38 9 19 58
0 0 0 0 0 0 0 0 8391 7722 8043 8273 7973 7062 6735 6936 7211 6947 7224 7466 7503 7624 7825 7858 77 9 49 57 9 19 28 57 9 28 9 54 19 46 327 0 396 9 0 9 9 57 0 9 9 9 58 9 0 9 76 36 58 0 9 48 9 48 9 47
0 0 0 0 0 0 0 0 8370 7690 8030 8199 8473 6519 6769 6986 7241 6923 7197 7441 7742 7387 7916 7909 47 57 9 103 102 36 19 1 58 27 10 18 28 36 9 369 0 258 0 45 0 18 45 113 0 0 18 27 66 0 45 76 9 58 0 27 75 27 48 9
0 0 0 0 0 0 0 0 7887 8244 8061 8256 8414 6567 6736 6973 6650 7475 7261 7465 7682 7437 7943 7979 27 39 67 27 103 48 45 19 58 0 9 18 9 9 29 18 414 0 207 18 9 36 27 36 94 0 9 18 27 48 0 9 58 0 9 75 18 66 9 48
0 0 0 0 0 0 0 0 7864 8222 8101 8182 8404 6565 6775 7007 6695 7449 7262 7513 7678 7375 7853 7911 57 9 38 77 18 49 84 9 54 58 9 58 66 0 18 9 27 378 0 384 9 9 0 27 63 95 9 9 45 9 48 0 9 67 0 27 39 9 48 9
0 0 0 0 0 0 0 0 7898 8200 8125 8223 8385 6533 6693 7228 6674 7436 6950 7775 7669 7394 7877 8102 27 58 18 38 67 45 103 18 67 28 58 9 10 19 9 10 18 0 324 0 286 0 19 0 9 45 76 36 9 0 9 48 0 18 67 0 9 66 27 48
0 0 0 0 0 0 0 0 7844 8269 8124 8026 8494 6611 6632 7208 6635 7469 6929 7498 7759 7447 7889 8148 93 27 66 18 48 66 36 58 18 58 19 67 9 48 39 9 19 18 55 306 0 324 18 0 37 9 27 76 0 0 0 9 75 0 18 67 9 9 57 9
0 0 0 0 0 0 0 0 7857 8296 8088 8016 7962 6862 6751 7139 6683 7433 6912 7470 7203 7956 7957 8114 54 129 27 48 9 47 27 46 58 36 10 28 67 18 9 38 1 27 56 27 315 0 306 0 54 9 0 9 58 0 0 0 27 48 0 27 58 0 9 48
0 0 0 0 0 0 0 0 7849 8229 8145 7539 7983 6827 7174 7144 6681 7429 6930 7054 7326 7860 8163 8107 93 81 84 45 39 27 75 27 55 76 36 49 38 85 18 31 48 27 55 36 55 324 0 333 9 27 18 9 9 18 93 0 0 9 48 18 9 58 9 27
0 0 0 0 0 0 0 0 7864 8333 8156 7557 7975 6882 7183 7154 6642 7410 6916 7027 7323 7898 8075 8117 36 93 54 129 36 75 45 48 18 46 58 27 40 39 67 36 37 84 18 29 0 18 297 0 303 9 9 9 0 0 9 48 0 9 9 58 9 9 58 9
0 0 0 0 0 0 0 0 7883 8242 8282 7463 8152 6655 7248 6983 6684 7436 6918 6949 7600 7691 8187 8101 9 63 66 63 102 45 57 9 48 27 37 76 45 76 19 76 36 59 39 36 27 66 9 297 0 250 36 18 0 27 9 9 48 18 0 9 66 9 18 58
0 0 0 0 0 0 0 0 7703 8228 8336 7493 8169 6568 7187 6925 6708 7507 6939 7008 7541 7714 8141 8178 58 36 45 75 81 75 9 48 9 48 18 28 76 36 67 19 67 27 46 39 18 0 9 0 261 0 233 18 0 9 9 9 18 48 0 0 27 66 9 9
0 0 0 0 0 0 0 0 7709 8215 8529 7481 8182 6573 7113 6492 6758 7551 7184 6988 7558 7656 8150 7619 18 45 93 54 66 18 75 27 84 9 48 9 47 58 18 36 57 45 66 57 9 10 36 72 9 334 0 275 9 18 54 0 9 9 48 0 9 27 48 9
0 0 0 0 0 0 0 0 7728 8217 7994 7816 8266 6590 7086 6955 6769 7419 6963 7052 7549 7655 8156 8114 85 45 36 57 18 75 63 120 27 57 36 57 36 56 85 27 40 86 54 29 9 19 9 65 0 9 279 0 267 36 9 27 27 9 18 75 9 0 0 18
0 0 0 0 0 0 0 0 7668 8237 7921 7778 8308 6614 7133 7003 6726 7506 6960 7081 7512 7642 8114 8061 63 112 54 27 84 27 66 54 66 27 101 36 57 9 38 67 45 10 94 36 38 27 27 18 27 0 0 306 0 287 54 27 9 18 18 36 84 18 0 9
0 0 0 0 0 0 0 0 7648 8204 7913 7783 7782 6941 7135 6949 6746 7440 6957 7083 7269 7918 8100 8099 63 54 139 27 36 84 54 75 27 57 18 75 27 48 9 28 76 9 104 94 18 38 27 45 82 0 9 28 315 0 307 9 0 0 27 9 18 18 85 0
0 0 0 0 0 0 0 0 7741 7970 7982 7823 7691 6937 7114 6867 6918 7222 6994 7059 7285 7908 8100 8102 54 36 9 94 45 18 84 18 93 9 66 18 57 45 48 18 46 58 18 27 83 27 47 18 10 45 9 0 9 297 0 257 0 18 19 9 9 9 36 58
0 0 0 0 0 0 0 0 7779 8018 8000 8212 7738 6895 6939 6892 6947 7244 6934 7530 7320 7923 7653 8160 112 36 54 54 103 9 36 57 45 84 0 9 58 57 27 57 45 28 58 9 10 58 9 65 9 19 67 36 18 28 360 0 247 9 36 27 0 9 18 27
0 0 0 0 0 0 0 0 7835 8010 8034 8128 7940 6641 6881 6959 6921 7216 6941 7444 7703 7451 7740 7989 9 112 111 63 9 67 54 54 84 72 57 27 18 58 27 37 57 9 66 45 28 40 48 18 29 36 82 75 18 45 27 297 0 250 27 29 36 0 9 0
0 0 0 0 0 0 0 0 7769 8049 8005 8202 7864 6682 6924 7020 6993 7255 6912 7437 7705 7476 7686 7996 45 45 130 54 18 18 130 18 18 102 36 48 0 9 68 27 28 67 27 66 9 37 40 48 9 28 28 27 57 0 36 47 252 0 256 36 0 0 9 9
0 0 0 0 0 0 0 0 7831 7942 8175 8282 7891 6646 6890 7029 6936 7186 7171 7333 7931 7298 7751 7754 46 9 36 148 63 54 108 113 36 81 48 27 9 96 36 86 36 10 48 9 58 9 47 37 47 9 38 40 18 58 56 54 36 344 0 368 18 0 0 9
0 0 0 0 0 0 0 0 7849 8035 8180 8423 7877 6651 6652 7066 6994 7194 7223 7355 7961 7264 7565 7799 72 63 27 54 85 18 27 63 76 9 18 57 27 27 58 27 67 18 10 48 9 66 18 29 67 66 18 66 10 19 66 9 36 38 360 0 251 0 9 0
0 0 0 0 0 0 0 0 8324 7719 8152 8450 7914 6676 6714 6932 7398 6698 7239 7424 7939 7213 7517 7785 82 90 82 27 56 58 0 36 90 103 54 45 84 18 9 76 18 76 36 10 57 27 84 9 48 85 9 48 47 37 47 9 28 37 0 306 0 294 0 0
0 0 0 0 0 0 0 0 8237 7735 8144 8364 7590 7063 6771 6881 7382 6725 7261 7402 7424 7536 7531 7747 54 63 126 72 45 54 9 120 90 45 85 9 54 48 36 36 58 18 67 45 58 0 9 48 36 38 94 9 40 19 18 36 0 28 29 18 243 0 247 9
0 0 0 0 0 0 0 0 8269 7689 8195 8432 7531 7066 6716 6888 7414 6737 7283 7435 7441 7528 7526 7778 81 126 54 90 54 18 10 18 84 27 36 85 9 9 75 27 18 58 9 85 36 67 9 46 57 18 38 58 9 30 28 10 48 18 9 18 0 324 0 223
0 0 0 0 0 0 0 0 8322 7674 7696 8731 7532 7048 6411 7167 7379 6768 7228 7417 7410 7535 7344 7842 784 45 63 72 108 73 90 27 9 93 27 9 18 130 45 93 37 18 58 9 76 63 67 36 10 48 9 47 67 18 55 37 19 48 18 18 0 9 270 0
