0 1434 1758 1097 2569 1262 1309 4642 16042458 13051607 13636180 12622728 12530270 12736109 13088804 13372728 15199653 12734735 13045126 12990995 13203738 12878082 12835482 13332987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19813 0 2560 2467 1375 1392 1385 12904 61596 9831 16513 12501 14835 11668 5308 12904 18092 22996 35667 33207 19598 34560 29606 16144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14376 4798 0 15008 10958 1377 1420 3340 107967 14068 16402 11785 12297 11892 5181 12679 20960 23989 38517 45398 18777 25416 24857 16647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14414 19480 4776 0 2880 2884 1426 3585 65449 10208 18532 15293 23649 22519 6942 19640 21958 26105 36993 44277 20181 26921 23777 16820 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15394 1521 18592 12943 0 3047 1248 3588 56316 10775 16713 18077 14400 26363 12096 14409 19580 27556 38801 41654 19068 30379 22726 17049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14013 1468 1589 1599 22411 0 2921 3457 75519 12656 24173 22367 18234 15397 14613 19175 44186 39941 43142 38302 21863 29294 26726 19652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13823 1468 1510 1505 1616 22284 0 8168 95071 8780 24239 14581 12878 14398 9261 15340 19098 37232 43565 36791 21528 26257 24225 16331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16217 1503 1537 1538 1519 3584 183722 0 82972 12531 42169 20682 14736 33904 27869 36944 25832 30416 44530 61440 47739 50535 34309 25701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46256526 140287 223273 180135 133120 203892 187352 192220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 375557 347365 344796 387903 352107 318491 328739 349638 333608 271109 327960 322637 317905 324900 350315 316721 337121 317287 372944 339412 351212 347148 334079 314511 346467 316438 324895 339360 338898 326534 348798 320913 338616 334187 357582 341183 309173 341031 339977 343945
36718656 38972 38711 37165 40744 44243 35204 43110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200628 189916 192231 205770 184491 165698 173624 178773 168450 162923 185022 176095 165668 178994 176442 168179 176372 160738 192569 165580 173795 160252 160381 160052 168458 168465 160307 160303 160387 160247 160449 168293 168316 162930 170987 160486 160547 168947 160260 160389
37437912 108221 108097 112354 109279 129611 95267 121924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 236129 208197 210689 228676 200786 182312 190435 201533 185378 188222 211435 200111 192780 195853 203256 191537 196872 178416 210379 188219 199305 186936 179122 183256 195809 189058 184085 183591 179111 176919 179076 192006 195171 186100 194674 183772 177628 212711 183019 183904
35476735 71792 70945 79134 77260 98154 72531 74445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 238952 254049 263281 274336 252510 234170 247193 250884 241421 231505 259532 250288 239355 246491 230758 202734 220081 228998 259620 230392 218707 214090 214196 195663 201139 223994 231930 202310 232556 229755 209210 234356 204126 229993 240063 227565 217800 237818 221774 219335
35149091 72714 69006 73693 74963 83753 70906 73298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 288284 257602 315386 303481 310932 277343 282128 278760 296035 280615 301494 298934 274580 283840 286394 272575 299534 281192 319376 270273 276012 298814 293270 285479 300272 289458 278320 275777 268521 299009 269722 295250 281487 285756 286773 269456 253744 308009 292264 290063
35683151 60303 56778 75654 63937 68727 44195 66123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200609 190152 192369 206190 184577 165893 173796 179112 168425 163182 185035 176368 165613 179154 176696 168424 176335 161161 192789 165854 173666 160477 160609 160384 168353 168819 160420 160631 160336 160464 160617 168605 168237 163157 171149 160728 160461 168987 160381 160728
36027760 29993 29847 33078 36633 44134 18264 37740 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 263280 254939 231106 268712 224053 230185 233030 221442 226731 228226 250822 240035 208872 243448 243232 235571 217119 225312 259821 224501 236411 224206 208806 221629 217965 234059 223156 226738 225611 222006 227465 234130 211929 227196 222587 228976 227021 233375 230119 226564
36666362 44483 44766 52641 50183 59558 26756 53297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 280262 271309 295984 293333 299903 265847 294773 285812 279167 268935 292392 287392 263281 268018 280096 252040 298726 247167 302214 276265 283268 272695 269283 272899 271351 263092 270236 237639 275686 252582 267298 280822 266888 277658 277837 262015 267376 272212 269605 278880
43582144 79887 88320 89484 77813 102229 76596 84319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 258337 255500 248659 242691 242329 197943 208260 221942 226670 201588 229761 238729 224588 242676 235710 227521 234246 222584 256051 216848 231523 214238 223242 225153 226762 230387 222937 218323 218790 222531 216296 226527 225764 225846 217118 224795 218118 232071 222929 225591
35290879 64618 59622 64533 64104 75287 65153 70481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 389192 350636 363265 401468 380994 337332 313690 344697 318257 351460 334790 346394 338389 376536 377208 379293 360689 357896 383132 358655 349096 331305 335949 355295 328940 355793 345388 372836 318466 347641 371185 358074 379039 362751 377372 369625 375111 364997 369365 356223
35696485 87000 92516 92516 89947 104287 88751 97286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200528 189676 192502 206003 184584 165501 174113 179080 168421 163517 185395 176631 165800 178900 176783 168656 176497 161114 192672 165845 174067 160424 160973 160456 168920 168251 160899 160828 160610 160170 160517 169248 168515 163241 171052 160876 160734 169298 160313 160955
35737572 96908 106843 126427 107023 108079 79038 100156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200618 189778 192312 206066 184613 165644 173812 179337 168530 163710 185530 176579 165917 178990 176609 168859 176518 161530 192513 165776 174261 160644 160864 160542 169190 168419 160804 160922 160662 160333 160536 169358 168525 163405 171041 161029 160716 169498 160281 161097
36201592 77769 77465 70256 70767 77880 48342 83339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200760 189994 192323 206322 184644 165712 173800 179278 168351 163686 185253 176744 165887 179113 176642 168664 176414 161585 192514 165809 174108 160661 160657 160416 169027 168308 160556 161090 160688 160307 160327 169420 168486 163356 170863 161019 160543 169427 160075 161097
35859394 53291 51262 54462 60027 59373 42127 62117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400183 435324 405882 450779 410580 396715 424923 419062 375357 407924 411032 393729 402887 426653 407253 368834 426375 409362 430307 427027 415893 407282 400767 353916 391385 417311 413003 407760 393677 392117 332922 406326 392277 409154 409031 385898 369849 418525 398388 413160
35416055 93436 88927 86997 83981 93020 89151 104503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 266212 228345 227086 265926 227062 223576 237785 239971 236200 209748 251642 236416 228360 239925 237599 229862 222246 221836 254543 226908 241519 225918 225945 219391 236480 221835 212530 223528 227190 226360 227903 230205 236833 229987 222895 223503 227059 219056 224936 223870
36651038 48600 52713 51434 54234 58442 44655 61026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 216629 211666 202885 216450 201401 196200 206165 192957 184760 181804 204177 185706 179692 189009 187961 179915 190785 172649 208749 174821 190009 175711 174273 173680 184889 179436 173933 172035 177057 171292 172885 180403 185000 174070 183368 172460 175529 189742 175657 175867
6232 0 0 0 0 0 0 0 99005 62069 73621 71437 81063 61901 78749 86022 75018 109514 61981 62020 62107 110840 75955 65912 0 117 117 234 162 117 108 90 279 54 45 99 117 45 99 162 171 45 9 45 162 63 27 27 198 108 90 108 171 135 117 108 90 189 27 45 99 225 36 54
6112 0 0 0 0 0 0 0 97906 58609 62335 71992 74320 58733 72469 76550 82186 94965 58427 58528 58669 110780 67581 64104 99 0 99 90 144 216 180 135 117 261 9 63 81 261 81 45 81 162 72 99 153 225 18 63 72 144 63 27 63 189 9 18 54 153 45 18 99 108 63 90
6419 0 0 0 0 0 0 0 97964 59312 63248 74012 90874 59292 68103 81831 72521 96440 59501 59206 59241 107656 67467 61598 108 108 0 234 117 54 162 153 18 144 261 63 36 45 162 36 99 45 108 90 63 63 279 36 72 45 162 63 72 162 117 63 72 99 171 108 72 54 63 27
6738 0 0 0 0 0 0 0 107183 63377 68210 77623 94089 63612 79077 81930 72198 109028 63617 63643 63786 117496 78467 65522 198 90 162 0 189 81 99 99 108 45 27 234 81 72 72 54 117 45 45 162 108 36 63 279 81 54 36 72 36 36 63 72 144 72 36 54 81 27 36 18
6818 0 0 0 0 0 0 0 92595 56988 60479 70828 85580 56832 65474 90409 68981 100538 56969 56969 56988 104304 66507 60839 234 117 81 153 0 243 117 180 171 63 36 36 135 63 36 45 144 54 54 27 207 72 54 45 108 63 9 81 108 81 63 45 126 81 144 45 99 153 72 36
8256 0 0 0 0 0 0 0 82876 51139 54497 65430 75476 51234 65076 72063 58279 88595 50969 51124 51146 100358 63180 59816 108 225 99 45 126 0 783 54 90 234 9 9 45 207 27 18 63 261 72 27 45 288 18 63 9 135 72 36 18 90 45 63 27 99 54 18 36 153 54 36
7326 0 0 0 0 0 0 0 86017 53556 56959 68506 76668 53572 65820 82204 61578 85098 53892 53540 53551 106814 66737 63096 45 108 216 99 108 1197 0 81 81 36 126 63 90 81 99 18 378 63 153 27 81 63 162 81 45 63 189 27 18 63 117 81 27 117 72 54 63 27 99 18
6519 0 0 0 0 0 0 0 93081 55043 59845 69837 83874 55216 64388 85115 64484 91290 55278 55398 55415 105099 69853 58061 90 99 81 297 90 18 18 0 153 99 81 180 36 36 108 135 54 81 90 180 27 63 72 288 45 45 90 153 18 45 54 72 36 63 81 90 36 36 108 171
6528 0 0 0 0 0 0 0 87410 52033 55455 66817 78166 51848 64076 77613 65513 85276 52024 51996 51946 95778 66378 55616 243 36 27 90 252 81 63 144 0 72 54 63 117 54 45 36 153 27 18 54 126 54 27 45 63 36 72 81 108 45 18 72 279 45 18 45 198 72 45 27
9257 0 0 0 0 0 0 0 75306 50265 55493 64531 75358 50391 65392 72701 59017 90720 50437 50563 50576 104957 60292 54969 90 288 135 54 99 252 81 45 36 0 81 126 54 414 45 54 27 297 18 27 81 306 18 72 54 216 81 63 36 315 36 36 54 207 45 27 54 216 54 45
6492 0 0 0 0 0 0 0 90501 57370 64884 72529 82582 57299 70960 81707 67026 91092 57555 57443 57337 107180 71181 62841 81 90 288 45 81 45 180 81 18 90 0 162 45 126 261 27 27 54 225 36 63 54 108 81 63 54 306 18 99 54 90 54 45 27 198 99 63 1035 45 45
6864 0 0 0 0 0 0 0 86204 54233 59610 69507 80123 54404 67596 77304 67358 91972 54578 54558 54626 110819 69677 56231 117 54 45 180 54 9 27 261 36 99 117 0 108 72 36 117 99 54 90 414 117 18 45 225 144 72 99 108 27 9 72 216 45 72 81 189 18 126 45 216
7411 0 0 0 0 0 0 0 84849 51144 56837 66099 74227 50980 60686 71932 64939 88238 51210 51187 51198 104802 64078 54321 243 90 90 90 189 54 117 27 270 81 36 81 0 54 36 117 180 45 117 9 144 81 18 72 126 54 117 27 117 45 36 18 270 90 54 81 180 54 45 45
8147 0 0 0 0 0 0 0 87224 55191 58649 69330 79664 55271 68827 74252 68088 101408 55129 55214 55323 110517 71736 57293 99 234 36 90 36 234 45 45 54 387 126 36 54 0 90 126 45 396 54 54 72 270 18 72 36 207 144 72 63 126 0 108 27 243 0 45 81 171 0 27
8795 0 0 0 0 0 0 0 90377 54461 59988 65861 78756 54505 68448 77494 68776 96469 54640 54347 54395 105279 70909 56866 45 99 180 45 36 54 108 135 36 63 171 45 18 54 0 81 9 108 189 54 45 54 189 108 27 54 234 90 27 36 396 63 54 72 126 45 45 45 81 36
6313 0 0 0 0 0 0 0 83965 51805 57221 59986 75277 51989 65783 69908 64072 100866 52121 52148 52100 94347 64851 54232 144 90 54 54 45 63 18 81 72 90 18 63 63 171 90 0 54 45 18 72 18 18 45 144 108 36 18 171 18 36 90 54 63 27 36 162 18 27 72 126
7973 0 0 0 0 0 0 0 96852 54411 58727 63661 80920 54262 63026 83370 67995 92887 54528 54407 54393 111607 64241 57622 126 144 45 144 117 27 234 90 189 72 36 99 216 126 18 18 0 45 63 90 288 45 36 90 378 63 27 54 216 54 63 27 360 36 72 45 189 54 27 36
11623 0 0 0 0 0 0 0 82331 49602 53148 64012 74827 49876 63363 68177 62188 92307 49629 49883 49982 104881 62463 52054 45 234 108 81 144 234 18 27 63 351 45 27 45 387 27 36 9 0 63 36 81 306 45 27 9 180 27 45 27 180 36 54 18 234 54 27 36 216 81 63
