1,0,0
0,1,0
0,0,1
0.3324984074855662,0.3338003935425522,0.3337011989718816
0.6651322162870346,0.33168684232945495,0.003180941383510509
0.32975955631801834,0.009067908402098581,0.6611725352798831
0.0213962905770677,0.6655299319837644,0.3130737774391678
0.016371427643325127,0.3260888942795636,0.6575396780771112
0.6749662782221514,0.012949310380854558,0.31208441139699405
0.33851738252047814,0.6215553683297809,0.03992724914974099
0.12721889437286968,0.7801490630979294,0.0926320425292007
0.45397610383178544,0.10302378201824938,0.44300011414996526
0.10407523921732674,0.45420693142865803,0.4417178293540151
0.7818758480581637,0.12003471995931819,0.09808943198251807
0.2260538384428784,0.22017059928253704,0.5537755622745846
0.5652962941979346,0.2220663685656144,0.21263733723645098
0.1219945063591492,0.11574710891486002,0.7622583847259908
0.45338962054326026,0.42185032738982076,0.12476005206691908
0.212758541937793,0.5504985723057544,0.23674288575645253
0.11290891956530506,0.004265954169729059,0.8828251262649659
0.21496805718484202,0.3385625274661709,0.44646941534898715
0.3383538004119506,0.21803025228327286,0.4436159473047766
0.45266024162727914,0.22507306920074155,0.32226668917197937
0.4414002249149256,0.0011462746660957969,0.5574535004189787
0.8021904499016552,0.0034430193966703904,0.19436653070167453
0.005572656705956877,0.8180506782948576,0.17637666499918567
0.4665746149666982,0.522353161816896,0.011072223216405852
0.33625998932674506,0.4385219068460895,0.22521810382716542
0.003966327936183607,0.5636434727746001,0.43239019928921624
0.1210767154101497,0.22230287160619205,0.6566204129836581
0.004431736612730988,0.15377754257781756,0.8417907208094514
0.3348230992535699,0.11598191683635145,0.5491949839100788
0.5634768528228168,0.10658074025561699,0.32994240692156623
0.2246908038163089,0.6481626950033583,0.12714650118033283
0.22930209628744386,0.43674586816113004,0.333952035551426
0.6695405121888711,0.21803797448747247,0.11242151332365638
0.0993696555995789,0.895083938785662,0.005546405614759131
0.2124058816336881,0.007388973556590987,0.7802051448097209
0.5576355917446303,0.006792434028064031,0.43557197422730554
0.12215163439257433,0.3262096001664465,0.5516387654409791
0.43635381431691433,0.3322634155756997,0.2313827701073859
0.23188392280319928,0.10927843391516194,0.6588376432816389
0.6632103102876465,0.11682912860009521,0.2199605611122583
0.7725253915779979,0.22130894485116095,0.006165663570841105
0.02627467577555205,0.4243726790050621,0.5493526452193859
0.8916635818997303,0.03291742886374036,0.07541898923652939
0.5748479453466943,0.3228591594475523,0.10229289520575345
0.11856326385663173,0.5518206162808931,0.3296161198624751
0.3147743177347919,0.540315571780938,0.14491011048427008
0.12370065120122654,0.6462850109942135,0.23001433780455985
